GEOID,NAME,county,pct_rent_occ,pct_own_occ
25005650102,"Census Tract 6501.02, Bristol County, Massachusetts",Bristol,31.437277805992892,68.56272219400711
25005650201,"Census Tract 6502.01, Bristol County, Massachusetts",Bristol,28.964401294498384,71.03559870550163
25005650202,"Census Tract 6502.02, Bristol County, Massachusetts",Bristol,45.7002457002457,54.2997542997543
25005650300,"Census Tract 6503, Bristol County, Massachusetts",Bristol,38.01213960546283,61.98786039453717
25005650400,"Census Tract 6504, Bristol County, Massachusetts",Bristol,73.88758782201405,26.11241217798595
25005650500,"Census Tract 6505, Bristol County, Massachusetts",Bristol,65.1860744297719,34.81392557022809
25005650600,"Census Tract 6506, Bristol County, Massachusetts",Bristol,93.63817097415506,6.36182902584493
25005650700,"Census Tract 6507, Bristol County, Massachusetts",Bristol,91.81286549707602,8.187134502923977
25005650800,"Census Tract 6508, Bristol County, Massachusetts",Bristol,78.1959766385464,21.804023361453602
25005650900,"Census Tract 6509, Bristol County, Massachusetts",Bristol,82.99632352941177,17.003676470588236
25005651001,"Census Tract 6510.01, Bristol County, Massachusetts",Bristol,35.575221238938056,64.42477876106196
25005651002,"Census Tract 6510.02, Bristol County, Massachusetts",Bristol,44.017358958462495,55.982641041537505
25005651100,"Census Tract 6511, Bristol County, Massachusetts",Bristol,65.13661202185791,34.86338797814207
25005651200,"Census Tract 6512, Bristol County, Massachusetts",Bristol,87.18535469107552,12.814645308924485
25005651300,"Census Tract 6513, Bristol County, Massachusetts",Bristol,76.1252446183953,23.874755381604697
25005651400,"Census Tract 6514, Bristol County, Massachusetts",Bristol,65.32625189681336,34.67374810318665
25005651500,"Census Tract 6515, Bristol County, Massachusetts",Bristol,53.44827586206896,46.55172413793103
25005651600,"Census Tract 6516, Bristol County, Massachusetts",Bristol,41.6141235813367,58.38587641866331
25005651700,"Census Tract 6517, Bristol County, Massachusetts",Bristol,86.13775065387969,13.862249346120315
25005651800,"Census Tract 6518, Bristol County, Massachusetts",Bristol,91.09746738296239,8.902532617037604
25005651900,"Census Tract 6519, Bristol County, Massachusetts",Bristol,82.9185520361991,17.081447963800905
25005652000,"Census Tract 6520, Bristol County, Massachusetts",Bristol,70.76923076923077,29.230769230769234
25005652100,"Census Tract 6521, Bristol County, Massachusetts",Bristol,38.18479149632053,61.81520850367947
25005652200,"Census Tract 6522, Bristol County, Massachusetts",Bristol,36.333333333333336,63.66666666666667
25005652300,"Census Tract 6523, Bristol County, Massachusetts",Bristol,67.65432098765433,32.34567901234568
25005652400,"Census Tract 6524, Bristol County, Massachusetts",Bristol,68.88701517706576,31.11298482293423
25005652500,"Census Tract 6525, Bristol County, Massachusetts",Bristol,85.58052434456928,14.41947565543071
25005652600,"Census Tract 6526, Bristol County, Massachusetts",Bristol,78.67975022301516,21.320249776984834
25005652700,"Census Tract 6527, Bristol County, Massachusetts",Bristol,76.97929354445799,23.020706455542022
25005652800,"Census Tract 6528, Bristol County, Massachusetts",Bristol,34.4663494221618,65.53365057783822
25005653101,"Census Tract 6531.01, Bristol County, Massachusetts",Bristol,32.39289446185998,67.60710553814002
25005653102,"Census Tract 6531.02, Bristol County, Massachusetts",Bristol,14.456233421750664,85.54376657824933
25005653203,"Census Tract 6532.03, Bristol County, Massachusetts",Bristol,22.22222222222222,77.77777777777779
25005653204,"Census Tract 6532.04, Bristol County, Massachusetts",Bristol,15.318146111547525,84.68185388845248
25005653301,"Census Tract 6533.01, Bristol County, Massachusetts",Bristol,33.05713039686001,66.94286960313998
